audit_id,document_id,document_title,document_type,business_area,plant,owner_id,status,rule_id,rule_name,severity,issue_detected,issue_description,recommended_action,target_resolution_days,data_quality_score,risk_category,total_issues,critical_issues,high_issues,medium_issues,low_issues
AUD-000911,DOC-10537,Operational Work Instruction - DOC-10537,Work Instruction,Supply Chain,CHI-01,OWN-039,Active,DQ-005,Confidential Document Missing Approval,Critical,True,Confidential or restricted document does not have formal approval.,Obtain formal approval for the document.,7,0,Critical Risk,4,3,0,1,0
AUD-000917,DOC-10540,Service Contract Agreement - DOC-10540,Contract,Compliance,QRO-01,OWN-021,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,0,Critical Risk,5,3,0,2,0
AUD-000918,DOC-10540,Service Contract Agreement - DOC-10540,Contract,Compliance,QRO-01,OWN-021,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,0,Critical Risk,5,3,0,2,0
AUD-000919,DOC-10540,Service Contract Agreement - DOC-10540,Contract,Compliance,QRO-01,OWN-021,Active,DQ-005,Confidential Document Missing Approval,Critical,True,Confidential or restricted document does not have formal approval.,Obtain formal approval for the document.,7,0,Critical Risk,5,3,0,2,0
AUD-000932,DOC-10549,Regulatory Compliance Document - DOC-10549,Compliance Document,Program Management,CHI-01,OWN-047,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,0,Critical Risk,4,3,0,1,0
AUD-000933,DOC-10549,Regulatory Compliance Document - DOC-10549,Compliance Document,Program Management,CHI-01,OWN-047,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,0,Critical Risk,4,3,0,1,0
AUD-000934,DOC-10549,Regulatory Compliance Document - DOC-10549,Compliance Document,Program Management,CHI-01,OWN-047,Active,DQ-005,Confidential Document Missing Approval,Critical,True,Confidential or restricted document does not have formal approval.,Obtain formal approval for the document.,7,0,Critical Risk,4,3,0,1,0
AUD-000944,DOC-10557,Regulatory Compliance Document - DOC-10557,Compliance Document,Supply Chain,CHI-01,OWN-006,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,0,Critical Risk,5,3,0,2,0
AUD-000945,DOC-10557,Regulatory Compliance Document - DOC-10557,Compliance Document,Supply Chain,CHI-01,OWN-006,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,0,Critical Risk,5,3,0,2,0
AUD-000946,DOC-10557,Regulatory Compliance Document - DOC-10557,Compliance Document,Supply Chain,CHI-01,OWN-006,Active,DQ-005,Confidential Document Missing Approval,Critical,True,Confidential or restricted document does not have formal approval.,Obtain formal approval for the document.,7,0,Critical Risk,5,3,0,2,0
AUD-000964,DOC-10568,Quality Inspection Record - DOC-10568,Quality Record,Supply Chain,QRO-01,OWN-007,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,0,Critical Risk,5,4,0,1,0
AUD-000965,DOC-10568,Quality Inspection Record - DOC-10568,Quality Record,Supply Chain,QRO-01,OWN-007,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,0,Critical Risk,5,4,0,1,0
AUD-000966,DOC-10568,Quality Inspection Record - DOC-10568,Quality Record,Supply Chain,QRO-01,OWN-007,Active,DQ-005,Confidential Document Missing Approval,Critical,True,Confidential or restricted document does not have formal approval.,Obtain formal approval for the document.,7,0,Critical Risk,5,4,0,1,0
AUD-000967,DOC-10568,Quality Inspection Record - DOC-10568,Quality Record,Supply Chain,QRO-01,OWN-007,Active,DQ-006,Invalid Date Sequence,Critical,True,Expiration date is earlier than the effective date.,Correct the effective date or expiration date.,7,0,Critical Risk,5,4,0,1,0
AUD-000978,DOC-10574,Standard Operating Procedure - DOC-10574,SOP,Compliance,CHI-02,OWN-018,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,0,Critical Risk,4,4,0,0,0
AUD-000979,DOC-10574,Standard Operating Procedure - DOC-10574,SOP,Compliance,CHI-02,OWN-018,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,0,Critical Risk,4,4,0,0,0
AUD-000980,DOC-10574,Standard Operating Procedure - DOC-10574,SOP,Compliance,CHI-02,OWN-018,Active,DQ-005,Confidential Document Missing Approval,Critical,True,Confidential or restricted document does not have formal approval.,Obtain formal approval for the document.,7,0,Critical Risk,4,4,0,0,0
AUD-000981,DOC-10574,Standard Operating Procedure - DOC-10574,SOP,Compliance,CHI-02,OWN-018,Active,DQ-006,Invalid Date Sequence,Critical,True,Expiration date is earlier than the effective date.,Correct the effective date or expiration date.,7,0,Critical Risk,4,4,0,0,0
AUD-000984,DOC-10578,Standard Operating Procedure - DOC-10578,SOP,Engineering,ELP-01,OWN-037,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,0,Critical Risk,4,3,0,1,0
AUD-000985,DOC-10578,Standard Operating Procedure - DOC-10578,SOP,Engineering,ELP-01,OWN-037,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,0,Critical Risk,4,3,0,1,0
AUD-000986,DOC-10578,Standard Operating Procedure - DOC-10578,SOP,Engineering,ELP-01,OWN-037,Active,DQ-005,Confidential Document Missing Approval,Critical,True,Confidential or restricted document does not have formal approval.,Obtain formal approval for the document.,7,0,Critical Risk,4,3,0,1,0
AUD-001005,DOC-10589,Quality Inspection Record - DOC-10589,Quality Record,Supply Chain,CHI-01,OWN-012,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,0,Critical Risk,5,3,1,1,0
AUD-001007,DOC-10589,Quality Inspection Record - DOC-10589,Quality Record,Supply Chain,CHI-01,OWN-012,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,0,Critical Risk,5,3,1,1,0
AUD-001008,DOC-10589,Quality Inspection Record - DOC-10589,Quality Record,Supply Chain,CHI-01,OWN-012,Active,DQ-005,Confidential Document Missing Approval,Critical,True,Confidential or restricted document does not have formal approval.,Obtain formal approval for the document.,7,0,Critical Risk,5,3,1,1,0
AUD-001022,DOC-10598,Standard Operating Procedure - DOC-10598,SOP,Program Management,MTY-01,OWN-001,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,0,Critical Risk,4,3,0,1,0
AUD-001023,DOC-10598,Standard Operating Procedure - DOC-10598,SOP,Program Management,MTY-01,OWN-001,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,0,Critical Risk,4,3,0,1,0
AUD-001024,DOC-10598,Standard Operating Procedure - DOC-10598,SOP,Program Management,MTY-01,OWN-001,Active,DQ-005,Confidential Document Missing Approval,Critical,True,Confidential or restricted document does not have formal approval.,Obtain formal approval for the document.,7,0,Critical Risk,4,3,0,1,0
AUD-001030,DOC-10601,Regulatory Compliance Document - DOC-10601,Compliance Document,Quality,MTY-01,OWN-018,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,0,Critical Risk,4,3,0,1,0
AUD-001031,DOC-10601,Regulatory Compliance Document - DOC-10601,Compliance Document,Quality,MTY-01,OWN-018,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,0,Critical Risk,4,3,0,1,0
AUD-001032,DOC-10601,Regulatory Compliance Document - DOC-10601,Compliance Document,Quality,MTY-01,OWN-018,Active,DQ-005,Confidential Document Missing Approval,Critical,True,Confidential or restricted document does not have formal approval.,Obtain formal approval for the document.,7,0,Critical Risk,4,3,0,1,0
AUD-001038,DOC-10607,Quality Inspection Record - DOC-10607,Quality Record,Supply Chain,QRO-01,OWN-016,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,0,Critical Risk,4,3,0,1,0
AUD-001039,DOC-10607,Quality Inspection Record - DOC-10607,Quality Record,Supply Chain,QRO-01,OWN-016,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,0,Critical Risk,4,3,0,1,0
AUD-001040,DOC-10607,Quality Inspection Record - DOC-10607,Quality Record,Supply Chain,QRO-01,OWN-016,Active,DQ-005,Confidential Document Missing Approval,Critical,True,Confidential or restricted document does not have formal approval.,Obtain formal approval for the document.,7,0,Critical Risk,4,3,0,1,0
AUD-001042,DOC-10608,Quality Inspection Record - DOC-10608,Quality Record,,CHI-02,OWN-006,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,0,Critical Risk,6,3,0,2,1
AUD-001043,DOC-10608,Quality Inspection Record - DOC-10608,Quality Record,,CHI-02,OWN-006,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,0,Critical Risk,6,3,0,2,1
AUD-001044,DOC-10608,Quality Inspection Record - DOC-10608,Quality Record,,CHI-02,OWN-006,Active,DQ-005,Confidential Document Missing Approval,Critical,True,Confidential or restricted document does not have formal approval.,Obtain formal approval for the document.,7,0,Critical Risk,6,3,0,2,1
AUD-001055,DOC-10615,Regulatory Compliance Document - DOC-10615,Compliance Document,Supply Chain,MTY-01,OWN-037,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,0,Critical Risk,4,4,0,0,0
AUD-001056,DOC-10615,Regulatory Compliance Document - DOC-10615,Compliance Document,Supply Chain,MTY-01,OWN-037,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,0,Critical Risk,4,4,0,0,0
AUD-001057,DOC-10615,Regulatory Compliance Document - DOC-10615,Compliance Document,Supply Chain,MTY-01,OWN-037,Active,DQ-005,Confidential Document Missing Approval,Critical,True,Confidential or restricted document does not have formal approval.,Obtain formal approval for the document.,7,0,Critical Risk,4,4,0,0,0
AUD-001058,DOC-10615,Regulatory Compliance Document - DOC-10615,Compliance Document,Supply Chain,MTY-01,OWN-037,Active,DQ-006,Invalid Date Sequence,Critical,True,Expiration date is earlier than the effective date.,Correct the effective date or expiration date.,7,0,Critical Risk,4,4,0,0,0
AUD-001077,DOC-10626,Service Contract Agreement - DOC-10626,Contract,Supply Chain,CHI-01,OWN-019,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,0,Critical Risk,5,2,1,2,0
