document_id,document_title,document_type,business_area,plant,owner_id,status,approval_status,confidentiality_level,total_issues,critical_issues,high_issues,medium_issues,low_issues,total_penalty_points,data_quality_score,risk_category
DOC-10236,Service Contract Agreement - DOC-10236,Contract,Quality,CHI-02,OWN-043,Active,Approved,Restricted,1,0,0,1,0,10,90,Healthy
DOC-10240,Quality Inspection Record - DOC-10240,Quality Record,Engineering,ELP-01,OWN-013,Draft,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10242,Non-Disclosure Agreement - DOC-10242,NDA,Finance,MTY-01,OWN-026,Active,Approved,Restricted,1,0,0,1,0,10,90,Healthy
DOC-10255,Service Contract Agreement - DOC-10255,Contract,Quality,CHI-02,OWN-014,Draft,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10257,Operational Work Instruction - DOC-10257,Work Instruction,Finance,QRO-01,OWN-001,Active,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10272,Standard Operating Procedure - DOC-10272,SOP,Quality,CHI-01,OWN-011,Active,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10276,Standard Operating Procedure - DOC-10276,SOP,Finance,MTY-01,OWN-009,Draft,Approved,Public,1,0,0,1,0,10,90,Healthy
DOC-10278,Operational Work Instruction - DOC-10278,Work Instruction,Program Management,ELP-01,OWN-044,Draft,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10297,Service Contract Agreement - DOC-10297,Contract,Compliance,ELP-01,OWN-049,Draft,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10298,Operational Work Instruction - DOC-10298,Work Instruction,Program Management,ELP-01,OWN-008,Active,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10299,Quality Inspection Record - DOC-10299,Quality Record,Finance,CHI-01,OWN-013,Draft,Approved,Public,1,0,0,1,0,10,90,Healthy
DOC-10313,Quality Inspection Record - DOC-10313,Quality Record,Engineering,CHI-01,OWN-009,Active,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10322,Quality Inspection Record - DOC-10322,Quality Record,Finance,CHI-01,OWN-007,Draft,Approved,Restricted,1,0,0,1,0,10,90,Healthy
DOC-10339,Operational Work Instruction - DOC-10339,Work Instruction,Operations,QRO-01,OWN-026,Draft,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10340,Non-Disclosure Agreement - DOC-10340,NDA,Quality,MTY-01,OWN-045,Active,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10347,Service Contract Agreement - DOC-10347,Contract,Engineering,ELP-01,OWN-026,Expired,Pending,Public,1,0,0,1,0,10,90,Healthy
DOC-10349,Service Contract Agreement - DOC-10349,Contract,Operations,QRO-01,OWN-048,Draft,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10394,Service Contract Agreement - DOC-10394,Contract,Quality,QRO-01,OWN-039,Active,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10400,Regulatory Compliance Document - DOC-10400,Compliance Document,Compliance,CHI-02,OWN-026,Active,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10403,Service Contract Agreement - DOC-10403,Contract,Quality,CHI-01,OWN-047,Draft,Pending,Internal,1,0,0,1,0,10,90,Healthy
DOC-10418,Regulatory Compliance Document - DOC-10418,Compliance Document,Engineering,MTY-01,OWN-034,Draft,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10419,Non-Disclosure Agreement - DOC-10419,NDA,Program Management,MTY-01,OWN-014,Active,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10420,Regulatory Compliance Document - DOC-10420,Compliance Document,Engineering,ELP-01,OWN-040,Draft,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10427,Standard Operating Procedure - DOC-10427,SOP,Supply Chain,QRO-01,OWN-045,Active,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10433,Operational Work Instruction - DOC-10433,Work Instruction,Compliance,MTY-01,OWN-009,Draft,Approved,Public,1,0,0,1,0,10,90,Healthy
DOC-10437,Quality Inspection Record - DOC-10437,Quality Record,Finance,CHI-01,OWN-041,Active,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10450,Non-Disclosure Agreement - DOC-10450,NDA,Compliance,ELP-01,OWN-029,Draft,Missing,Internal,1,0,0,1,0,10,90,Healthy
DOC-10451,Operational Work Instruction - DOC-10451,Work Instruction,Supply Chain,QRO-01,OWN-003,Active,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10452,Regulatory Compliance Document - DOC-10452,Compliance Document,Finance,ELP-01,OWN-035,Pending Approval,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10458,Standard Operating Procedure - DOC-10458,SOP,Quality,CHI-01,OWN-005,Draft,Pending,Internal,1,0,0,1,0,10,90,Healthy
DOC-10479,Operational Work Instruction - DOC-10479,Work Instruction,Supply Chain,ELP-01,OWN-008,Draft,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10487,Operational Work Instruction - DOC-10487,Work Instruction,Quality,CHI-01,OWN-004,Expired,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10494,Quality Inspection Record - DOC-10494,Quality Record,Finance,CHI-01,OWN-008,Active,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10498,Quality Inspection Record - DOC-10498,Quality Record,Supply Chain,CHI-01,OWN-046,Active,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10505,Service Contract Agreement - DOC-10505,Contract,Compliance,CHI-01,OWN-008,Active,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10510,Operational Work Instruction - DOC-10510,Work Instruction,Supply Chain,CHI-02,OWN-009,Active,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10524,Non-Disclosure Agreement - DOC-10524,NDA,Quality,CHI-01,OWN-017,Expired,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10543,Non-Disclosure Agreement - DOC-10543,NDA,Engineering,ELP-01,OWN-021,Active,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10544,Quality Inspection Record - DOC-10544,Quality Record,Compliance,MTY-01,OWN-021,Draft,Pending,Internal,1,0,0,1,0,10,90,Healthy
DOC-10554,Non-Disclosure Agreement - DOC-10554,NDA,Engineering,QRO-01,OWN-009,Active,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10559,Standard Operating Procedure - DOC-10559,SOP,Operations,CHI-02,OWN-001,Expired,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10561,Non-Disclosure Agreement - DOC-10561,NDA,Compliance,QRO-01,OWN-004,Draft,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10572,Service Contract Agreement - DOC-10572,Contract,Supply Chain,ELP-01,OWN-024,Draft,Missing,Internal,1,0,0,1,0,10,90,Healthy
DOC-10577,Quality Inspection Record - DOC-10577,Quality Record,Supply Chain,MTY-01,OWN-024,Active,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10581,Standard Operating Procedure - DOC-10581,SOP,Program Management,QRO-01,OWN-011,Expired,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10585,Operational Work Instruction - DOC-10585,Work Instruction,Supply Chain,QRO-01,OWN-033,Pending Approval,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10604,Operational Work Instruction - DOC-10604,Work Instruction,Finance,MTY-01,OWN-021,Active,Approved,Restricted,1,0,0,1,0,10,90,Healthy
DOC-10624,Service Contract Agreement - DOC-10624,Contract,Finance,ELP-01,OWN-024,Active,Approved,Public,1,0,0,1,0,10,90,Healthy
DOC-10660,Regulatory Compliance Document - DOC-10660,Compliance Document,Finance,MTY-01,OWN-003,Draft,Missing,Internal,1,0,0,1,0,10,90,Healthy
DOC-10662,Service Contract Agreement - DOC-10662,Contract,Supply Chain,QRO-01,OWN-035,Draft,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10663,Standard Operating Procedure - DOC-10663,SOP,Operations,ELP-01,OWN-011,Draft,Pending,Public,1,0,0,1,0,10,90,Healthy
DOC-10677,Service Contract Agreement - DOC-10677,Contract,Program Management,MTY-01,OWN-043,Draft,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10678,Standard Operating Procedure - DOC-10678,SOP,Engineering,QRO-01,OWN-039,Active,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10682,Quality Inspection Record - DOC-10682,Quality Record,Compliance,CHI-02,OWN-048,Active,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10701,Quality Inspection Record - DOC-10701,Quality Record,Compliance,QRO-01,OWN-044,Active,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10714,Service Contract Agreement - DOC-10714,Contract,Quality,ELP-01,OWN-004,Active,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10717,Standard Operating Procedure - DOC-10717,SOP,Compliance,CHI-02,OWN-007,Active,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10726,Non-Disclosure Agreement - DOC-10726,NDA,Quality,QRO-01,OWN-039,Active,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10732,Service Contract Agreement - DOC-10732,Contract,Supply Chain,CHI-02,OWN-003,Active,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10736,Standard Operating Procedure - DOC-10736,SOP,Finance,MTY-01,OWN-021,Draft,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10759,Quality Inspection Record - DOC-10759,Quality Record,Program Management,MTY-01,OWN-037,Active,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10760,Operational Work Instruction - DOC-10760,Work Instruction,Supply Chain,ELP-01,OWN-017,Draft,Approved,Public,1,0,0,1,0,10,90,Healthy
DOC-10773,Quality Inspection Record - DOC-10773,Quality Record,Compliance,QRO-01,OWN-028,Draft,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10788,Non-Disclosure Agreement - DOC-10788,NDA,Engineering,ELP-01,OWN-005,Draft,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10797,Service Contract Agreement - DOC-10797,Contract,Quality,MTY-01,OWN-017,Active,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10801,Operational Work Instruction - DOC-10801,Work Instruction,Operations,ELP-01,OWN-039,Active,Approved,Public,1,0,0,1,0,10,90,Healthy
DOC-10822,Service Contract Agreement - DOC-10822,Contract,Engineering,ELP-01,OWN-031,Draft,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10842,Operational Work Instruction - DOC-10842,Work Instruction,Compliance,ELP-01,OWN-035,Draft,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10846,Operational Work Instruction - DOC-10846,Work Instruction,Engineering,CHI-01,OWN-014,Draft,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10852,Operational Work Instruction - DOC-10852,Work Instruction,Compliance,CHI-01,OWN-041,Active,Approved,Restricted,1,0,0,1,0,10,90,Healthy
DOC-10905,Non-Disclosure Agreement - DOC-10905,NDA,Finance,ELP-01,OWN-013,Draft,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10926,Regulatory Compliance Document - DOC-10926,Compliance Document,Supply Chain,QRO-01,OWN-004,Expired,Approved,Public,1,0,0,1,0,10,90,Healthy
DOC-10944,Quality Inspection Record - DOC-10944,Quality Record,Supply Chain,MTY-01,OWN-048,Draft,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10950,Standard Operating Procedure - DOC-10950,SOP,Compliance,QRO-01,OWN-038,Draft,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10951,Operational Work Instruction - DOC-10951,Work Instruction,Operations,CHI-02,OWN-033,Active,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10954,Quality Inspection Record - DOC-10954,Quality Record,Compliance,MTY-01,OWN-034,Draft,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10956,Service Contract Agreement - DOC-10956,Contract,Supply Chain,MTY-01,OWN-021,Draft,Pending,Public,1,0,0,1,0,10,90,Healthy
DOC-10957,Service Contract Agreement - DOC-10957,Contract,Quality,QRO-01,OWN-001,Draft,Approved,Restricted,1,0,0,1,0,10,90,Healthy
DOC-10961,Service Contract Agreement - DOC-10961,Contract,Quality,CHI-02,OWN-044,Active,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10976,Standard Operating Procedure - DOC-10976,SOP,Quality,MTY-01,OWN-011,Draft,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10977,Non-Disclosure Agreement - DOC-10977,NDA,Program Management,CHI-01,OWN-004,Draft,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10979,Service Contract Agreement - DOC-10979,Contract,Program Management,CHI-01,OWN-008,Pending Approval,Missing,Public,1,0,0,1,0,10,90,Healthy
DOC-10981,Non-Disclosure Agreement - DOC-10981,NDA,Program Management,CHI-02,OWN-034,Active,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10983,Non-Disclosure Agreement - DOC-10983,NDA,Supply Chain,CHI-02,OWN-040,Draft,Approved,Confidential,1,0,0,1,0,10,90,Healthy
DOC-10984,Operational Work Instruction - DOC-10984,Work Instruction,Supply Chain,MTY-01,OWN-007,Active,Approved,Restricted,1,0,0,1,0,10,90,Healthy
DOC-10990,Operational Work Instruction - DOC-10990,Work Instruction,Quality,ELP-01,OWN-029,Active,Approved,Internal,1,0,0,1,0,10,90,Healthy
DOC-10096,Service Contract Agreement - DOC-10096,Contract,,CHI-02,OWN-003,Active,Approved,Restricted,1,0,0,0,1,5,95,Healthy
DOC-10110,Non-Disclosure Agreement - DOC-10110,NDA,Finance,,OWN-028,Active,Approved,Internal,1,0,0,0,1,5,95,Healthy
DOC-10137,Service Contract Agreement - DOC-10137,Contract,Finance,,OWN-007,Active,Approved,Confidential,1,0,0,0,1,5,95,Healthy
DOC-10326,Operational Work Instruction - DOC-10326,Work Instruction,Finance,,OWN-024,Expired,Approved,Restricted,1,0,0,0,1,5,95,Healthy
DOC-10382,Non-Disclosure Agreement - DOC-10382,NDA,Engineering,,OWN-008,Active,Approved,Internal,1,0,0,0,1,5,95,Healthy
DOC-10395,Quality Inspection Record - DOC-10395,Quality Record,Operations,,OWN-009,Active,Approved,Internal,1,0,0,0,1,5,95,Healthy
DOC-10563,Operational Work Instruction - DOC-10563,Work Instruction,Supply Chain,,OWN-031,Expired,Approved,Confidential,1,0,0,0,1,5,95,Healthy
DOC-10627,Non-Disclosure Agreement - DOC-10627,NDA,,QRO-01,OWN-022,Active,Approved,Confidential,1,0,0,0,1,5,95,Healthy
DOC-10731,Quality Inspection Record - DOC-10731,Quality Record,,CHI-02,OWN-049,Obsolete,Approved,Internal,1,0,0,0,1,5,95,Healthy
DOC-10758,Operational Work Instruction - DOC-10758,Work Instruction,,CHI-01,OWN-022,Obsolete,Missing,Internal,1,0,0,0,1,5,95,Healthy
DOC-10767,Service Contract Agreement - DOC-10767,Contract,Supply Chain,,OWN-043,Expired,Approved,Internal,1,0,0,0,1,5,95,Healthy
DOC-10833,Non-Disclosure Agreement - DOC-10833,NDA,Program Management,,OWN-032,Expired,Approved,Confidential,1,0,0,0,1,5,95,Healthy
DOC-10843,Standard Operating Procedure - DOC-10843,SOP,Compliance,,OWN-021,Obsolete,Approved,Internal,1,0,0,0,1,5,95,Healthy
DOC-10872,Non-Disclosure Agreement - DOC-10872,NDA,Finance,,OWN-041,Pending Approval,Approved,Confidential,1,0,0,0,1,5,95,Healthy
DOC-10924,Quality Inspection Record - DOC-10924,Quality Record,Supply Chain,,OWN-026,Active,Approved,Public,1,0,0,0,1,5,95,Healthy
DOC-10939,Regulatory Compliance Document - DOC-10939,Compliance Document,Quality,,OWN-015,Active,Rejected,Internal,1,0,0,0,1,5,95,Healthy
DOC-10002,Operational Work Instruction - DOC-10002,Work Instruction,Compliance,QRO-01,OWN-046,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10020,Regulatory Compliance Document - DOC-10020,Compliance Document,Quality,QRO-01,OWN-045,Expired,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10041,Service Contract Agreement - DOC-10041,Contract,Compliance,CHI-02,OWN-028,Obsolete,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10043,Standard Operating Procedure - DOC-10043,SOP,Finance,CHI-02,OWN-041,Obsolete,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10049,Service Contract Agreement - DOC-10049,Contract,Supply Chain,QRO-01,OWN-018,Active,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10051,Operational Work Instruction - DOC-10051,Work Instruction,Finance,CHI-02,OWN-031,Pending Approval,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10055,Non-Disclosure Agreement - DOC-10055,NDA,Compliance,MTY-01,OWN-010,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10060,Service Contract Agreement - DOC-10060,Contract,Supply Chain,CHI-02,OWN-045,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10064,Quality Inspection Record - DOC-10064,Quality Record,Engineering,CHI-01,OWN-008,Pending Approval,Approved,Public,0,0,0,0,0,0,100,Healthy
DOC-10065,Operational Work Instruction - DOC-10065,Work Instruction,Quality,MTY-01,OWN-048,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10074,Operational Work Instruction - DOC-10074,Work Instruction,Operations,QRO-01,OWN-010,Obsolete,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10076,Operational Work Instruction - DOC-10076,Work Instruction,Supply Chain,CHI-01,OWN-028,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10081,Service Contract Agreement - DOC-10081,Contract,Quality,CHI-02,OWN-047,Active,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10083,Standard Operating Procedure - DOC-10083,SOP,Quality,CHI-02,OWN-015,Expired,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10090,Quality Inspection Record - DOC-10090,Quality Record,Finance,QRO-01,OWN-003,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10107,Service Contract Agreement - DOC-10107,Contract,Program Management,QRO-01,OWN-013,Active,Rejected,Internal,0,0,0,0,0,0,100,Healthy
DOC-10112,Regulatory Compliance Document - DOC-10112,Compliance Document,Compliance,MTY-01,OWN-024,Obsolete,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10117,Non-Disclosure Agreement - DOC-10117,NDA,Compliance,QRO-01,OWN-005,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10118,Standard Operating Procedure - DOC-10118,SOP,Engineering,CHI-02,OWN-028,Active,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10127,Non-Disclosure Agreement - DOC-10127,NDA,Finance,CHI-01,OWN-025,Expired,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10128,Service Contract Agreement - DOC-10128,Contract,Supply Chain,CHI-01,OWN-049,Pending Approval,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10141,Standard Operating Procedure - DOC-10141,SOP,Program Management,MTY-01,OWN-048,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10146,Non-Disclosure Agreement - DOC-10146,NDA,Compliance,CHI-02,OWN-037,Pending Approval,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10150,Service Contract Agreement - DOC-10150,Contract,Operations,QRO-01,OWN-034,Expired,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10156,Non-Disclosure Agreement - DOC-10156,NDA,Supply Chain,QRO-01,OWN-016,Expired,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10159,Operational Work Instruction - DOC-10159,Work Instruction,Engineering,ELP-01,OWN-032,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10162,Service Contract Agreement - DOC-10162,Contract,Operations,CHI-02,OWN-004,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10166,Standard Operating Procedure - DOC-10166,SOP,Supply Chain,MTY-01,OWN-026,Expired,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10167,Operational Work Instruction - DOC-10167,Work Instruction,Supply Chain,CHI-01,OWN-015,Expired,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10168,Regulatory Compliance Document - DOC-10168,Compliance Document,Engineering,CHI-02,OWN-021,Pending Approval,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10175,Service Contract Agreement - DOC-10175,Contract,Quality,MTY-01,OWN-005,Active,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10179,Regulatory Compliance Document - DOC-10179,Compliance Document,Operations,QRO-01,OWN-020,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10180,Operational Work Instruction - DOC-10180,Work Instruction,Supply Chain,CHI-01,OWN-003,Expired,Pending,Internal,0,0,0,0,0,0,100,Healthy
DOC-10182,Non-Disclosure Agreement - DOC-10182,NDA,Quality,ELP-01,OWN-037,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10185,Quality Inspection Record - DOC-10185,Quality Record,Compliance,QRO-01,OWN-041,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10188,Non-Disclosure Agreement - DOC-10188,NDA,Supply Chain,CHI-02,OWN-038,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10189,Standard Operating Procedure - DOC-10189,SOP,Quality,MTY-01,OWN-037,Expired,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10195,Standard Operating Procedure - DOC-10195,SOP,Supply Chain,ELP-01,OWN-037,Expired,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10205,Non-Disclosure Agreement - DOC-10205,NDA,Compliance,QRO-01,OWN-016,Expired,Approved,Public,0,0,0,0,0,0,100,Healthy
DOC-10211,Standard Operating Procedure - DOC-10211,SOP,Quality,ELP-01,OWN-001,Expired,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10212,Service Contract Agreement - DOC-10212,Contract,Operations,QRO-01,OWN-018,Obsolete,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10216,Standard Operating Procedure - DOC-10216,SOP,Operations,ELP-01,OWN-001,Obsolete,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10220,Regulatory Compliance Document - DOC-10220,Compliance Document,Supply Chain,CHI-02,OWN-045,Pending Approval,Pending,Internal,0,0,0,0,0,0,100,Healthy
DOC-10228,Non-Disclosure Agreement - DOC-10228,NDA,Finance,CHI-02,OWN-037,Pending Approval,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10235,Operational Work Instruction - DOC-10235,Work Instruction,Compliance,CHI-01,OWN-040,Draft,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10238,Operational Work Instruction - DOC-10238,Work Instruction,Engineering,CHI-01,OWN-029,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10241,Service Contract Agreement - DOC-10241,Contract,Quality,CHI-01,OWN-004,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10246,Service Contract Agreement - DOC-10246,Contract,Operations,QRO-01,OWN-041,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10265,Operational Work Instruction - DOC-10265,Work Instruction,Finance,CHI-02,OWN-028,Obsolete,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10285,Service Contract Agreement - DOC-10285,Contract,Operations,QRO-01,OWN-022,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10291,Standard Operating Procedure - DOC-10291,SOP,Program Management,QRO-01,OWN-049,Expired,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10312,Operational Work Instruction - DOC-10312,Work Instruction,Operations,ELP-01,OWN-047,Expired,Rejected,Internal,0,0,0,0,0,0,100,Healthy
DOC-10314,Service Contract Agreement - DOC-10314,Contract,Operations,CHI-01,OWN-003,Obsolete,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10315,Non-Disclosure Agreement - DOC-10315,NDA,Operations,MTY-01,OWN-018,Pending Approval,Pending,Internal,0,0,0,0,0,0,100,Healthy
DOC-10318,Regulatory Compliance Document - DOC-10318,Compliance Document,Supply Chain,CHI-02,OWN-014,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10330,Regulatory Compliance Document - DOC-10330,Compliance Document,Supply Chain,QRO-01,OWN-001,Pending Approval,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10332,Operational Work Instruction - DOC-10332,Work Instruction,Program Management,ELP-01,OWN-036,Expired,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10333,Service Contract Agreement - DOC-10333,Contract,Engineering,ELP-01,OWN-017,Expired,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10344,Standard Operating Procedure - DOC-10344,SOP,Compliance,ELP-01,OWN-011,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10353,Standard Operating Procedure - DOC-10353,SOP,Finance,CHI-02,OWN-020,Pending Approval,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10360,Operational Work Instruction - DOC-10360,Work Instruction,Compliance,ELP-01,OWN-048,Obsolete,Pending,Internal,0,0,0,0,0,0,100,Healthy
DOC-10364,Standard Operating Procedure - DOC-10364,SOP,Finance,ELP-01,OWN-025,Pending Approval,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10365,Quality Inspection Record - DOC-10365,Quality Record,Supply Chain,QRO-01,OWN-021,Expired,Pending,Internal,0,0,0,0,0,0,100,Healthy
DOC-10371,Non-Disclosure Agreement - DOC-10371,NDA,Compliance,CHI-02,OWN-007,Obsolete,Pending,Internal,0,0,0,0,0,0,100,Healthy
DOC-10378,Non-Disclosure Agreement - DOC-10378,NDA,Compliance,MTY-01,OWN-028,Obsolete,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10384,Non-Disclosure Agreement - DOC-10384,NDA,Engineering,CHI-02,OWN-022,Obsolete,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10388,Quality Inspection Record - DOC-10388,Quality Record,Compliance,ELP-01,OWN-020,Pending Approval,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10396,Regulatory Compliance Document - DOC-10396,Compliance Document,Operations,CHI-01,OWN-040,Expired,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10402,Regulatory Compliance Document - DOC-10402,Compliance Document,Program Management,CHI-02,OWN-025,Obsolete,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10404,Quality Inspection Record - DOC-10404,Quality Record,Operations,MTY-01,OWN-001,Obsolete,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10407,Quality Inspection Record - DOC-10407,Quality Record,Program Management,MTY-01,OWN-003,Expired,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10408,Quality Inspection Record - DOC-10408,Quality Record,Supply Chain,QRO-01,OWN-034,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10411,Operational Work Instruction - DOC-10411,Work Instruction,Quality,ELP-01,OWN-003,Expired,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10414,Regulatory Compliance Document - DOC-10414,Compliance Document,Quality,ELP-01,OWN-035,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10415,Non-Disclosure Agreement - DOC-10415,NDA,Engineering,MTY-01,OWN-039,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10421,Service Contract Agreement - DOC-10421,Contract,Supply Chain,MTY-01,OWN-020,Pending Approval,Approved,Internal,0,0,0,0,0,0,100,Healthy
